Topology,NeName,NeType,NeIP,FRAME,SLOT,PORT,ONUID,ONUTYPE,Terminal Type,Ranging(m),Temperature(C),Biascurrent(mA),TxOpticalPower(dBm),RxOpticalPower(dBm),OLTRxONUOpticalPower(dBm),ModuleType,ModuleSubtype
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,12,3,2,GPON,HG8010Hv6-10,8069,55,11,2.35,-21.87,-25.09,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,12,3,25,GPON,HG8145V5,8463,44,8,2.21,-27.69,-30,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,12,3,38,GPON,HG8010Hv6,8395,55,10,2.14,-26.38,-29.21,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,12,3,39,GPON,HG8010Hv6,8432,52,8,1.95,-26.57,-30,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,12,3,6,GPON,HG8010Hv6,7949,52,6,2.26,-23.28,-26.03,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,12,3,8,GPON,HG8245W5-6T,9927,43,8,2.25,-24.56,-25.23,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,12,3,9,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,0,GPON,HG8145X6-10,9323,47,10,2.21,-25.23,-28.54,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,1,GPON,HG8145X6-10,9622,34,6,2.3,-27.21,-33.02,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,10,GPON,HG8010H,10413,52,18,2.32,-23.87,-26.58,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,13,GPON,HG8145V5,9921,49,14,2.23,-25.85,-27.96,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,15,GPON,HG8010Hv6,8567,45,7,2.3,-24.09,-26.39,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,16,GPON,HG8010Hv6,9852,54,12,2.23,-23.98,-26.39,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,17,GPON,HG8010Hv6,10597,53,11,2.34,-24.56,-26.99,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,18,GPON,HG8010Hv6,10768,55,9,2.25,-24.68,-27.45,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,19,GPON,HG8010H,9323,37,7,2.22,-25.53,-28.54,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,2,GPON,HG8010Hv6,8764,55,7,1.99,-23.66,-26.58,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,20,GPON,HG8010Hv6,9384,53,6,2.21,-28.86,-35.23,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,21,GPON,HG8010Hv6,9952,52,8,2.3,-23.66,-26.58,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,22,GPON,HG8010Hv6,9768,50,7,2.41,-24.68,-27.45,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,3,GPON,--,--,--,--,--,--,--,--,--
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,4,GPON,HG8010Hv6-10,8799,48,10,1.94,-27.44,-29.59,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,0,6,GPON,HG8010H,9008,49,17,2.25,-26.57,-29.21,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,1,7,GPON,HG8145X6-10,11658,47,9,2.28,-15.93,-17.53,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,2,0,GPON,HG8010Hv6-10,11347,46,9,2.19,-11.66,-14.32,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,2,1,GPON,HG8145V5,11593,49,13,1.96,-23.87,-24.32,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,2,10,GPON,HG8245W5,11268,42,15,2.28,-11.03,-13.42,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,2,12,GPON,HG8010H,11602,46,13,2.2,-12.84,-13.23,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,2,13,GPON,HG8010Hv6,11914,49,6,2.24,-14.39,-14.55,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,2,16,GPON,HG8010Hv6-10,12172,45,9,2.35,-22,-23.98,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,2,7,GPON,HG8145V5,11845,52,17,2.36,-22.29,-24.32,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,3,0,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,3,1,GPON,HG8010Hv6,4658,50,8,2.06,-13.29,-15.74,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,3,7,GPON,HG8240,4650,61,31,2.29,-14.77,-18.45,--,--
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,0,GPON,HG8245,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,1,GPON,HG8145V5,5717,44,12,2.34,-28.54,-26.2,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,10,GPON,HG8245H,6896,45,11,1.96,-29.21,-24.82,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,12,GPON,HG8010H,6108,37,8,1.93,-22,-24.44,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,13,GPON,HG8010H,5392,54,9,2.23,-20.97,-23.47,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,14,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,18,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,19,GPON,HG8010H,5723,50,18,2.26,-27.96,-25.23,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,2,GPON,HG8140H5,5191,40,9,2.23,-23.28,-28.87,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,21,GPON,HG8010H,5719,50,16,2.18,-27.21,-25.53,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,24,GPON,HG8010H,5210,48,17,2.33,-23.01,-25.23,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,30,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,31,GPON,HG8010H,5354,51,18,2.22,-24.81,-25.53,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,35,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,4,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,40,GPON,HG8145V5,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,42,GPON,HG8245,6571,42,13,2.29,-35.22,-28.87,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,43,GPON,HG8010Hv6,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,4,5,GPON,HG8245H,5684,64,19,2.08,-21.8,-23.77,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,1,GPON,HG8245W5,9420,44,16,2.2,-23.01,-25.38,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,10,GPON,HG8010H,9265,59,9,2.44,-26.38,-26.58,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,12,GPON,HG8245H,9080,48,13,1.94,-24.31,-23.77,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,13,GPON,HG8245H,7692,46,12,2.38,-25.08,-28.87,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,14,GPON,HG8145X6-10,8080,38,9,2.36,-20.27,-23.88,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,16,GPON,HG8010H,8001,51,11,2.24,-20.81,-23.19,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,19,GPON,HG8010H,8880,52,16,2.3,-24.56,-25.38,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,2,GPON,HG8010Hv6,7731,48,9,2.41,-22.67,-26.03,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,21,GPON,HG8010H,7331,47,16,2.16,-22.52,-24.95,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,24,GPON,HG8010H,7575,54,13,2.25,-21.8,-24.09,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,25,GPON,HG8145V5,9136,56,17,2.27,-21.19,-24.56,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,26,GPON,HG8145X6-10,8674,44,7,2.26,-21.13,-24.44,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,27,GPON,HG8010Hv6-10,8372,49,8,2.33,-20.08,-24.09,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,28,GPON,HG8010Hv6,7383,49,6,2.23,-22.36,-23.88,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,33,GPON,HG8010Hv6,7978,51,5,2.2,-21.3,-23.1,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,34,GPON,HG8010Hv6,8030,48,6,2.18,-21.61,-24.69,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,5,GPON,HG8010Hv6,7558,53,5,1.97,-21.67,-24.44,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,6,GPON,HG8010Hv6,7241,53,10,2.27,-25.23,-26.2,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,7,GPON,HG8145X6-10,8467,44,10,2.21,-23.28,-23.98,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,16,5,8,GPON,HG8010Hv6-10,8663,49,14,2.3,-20.81,-24.21,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,0,0,GPON,HG8145V5,2848,47,8,2.36,-17.14,-20.87,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,0,1,GPON,HG8140H5,722,38,7,2.24,-22.75,-22.15,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,0,13,GPON,HG8010H,1856,56,9,2.16,-17.67,-20.32,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,0,18,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,0,21,GPON,HG8010H,1797,52,17,2.21,-18.54,-21.81,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,0,22,GPON,HG8010H,1846,54,21,2.32,-18.12,-21.31,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,0,27,GPON,HG8010H,1926,51,17,2.24,-17.57,-20.41,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,0,3,GPON,HG8010Hv6,11980,49,11,2.18,-10.28,-11.99,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,0,34,GPON,HG8245W5-6T,633,54,11,2.19,-30.45,-30.46,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,1,0,GPON,HG8010H,6838,52,17,2.27,-19.5,-19.96,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,1,1,GPON,HG8010H,6965,49,18,2.17,-18.38,-18.97,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,1,14,GPON,HG8010Hv6,5915,51,7,1.94,-32.21,-25.09,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,1,15,GPON,HG8010H,5913,43,8,2.07,-20.22,-19.75,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,1,2,GPON,HG8010Hv6,6532,53,13,2.3,-21.3,-20.97,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,1,29,GPON,HG8010H,6171,57,21,2.22,-24.81,-22.15,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,1,5,GPON,HG8010Hv6,7066,55,6,2.12,-22.29,-22.6,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,0,GPON,HG8010H,2660,56,16,2.24,-23.76,-21.81,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,1,GPON,HG8010Hv6,930,48,6,2.22,-27.96,-30.46,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,11,GPON,HG8010Hv6,2419,52,5,2.11,-19.58,-19.55,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,12,GPON,HG8010H,3497,56,8,2.09,-22.22,-22.76,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,14,GPON,HG8010H,2983,52,16,2.17,-20.97,-20.27,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,15,GPON,HG8145V5,2433,27,11,2.36,-22.36,-20.76,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,16,GPON,HG8010Hv6-10,3419,51,10,2.17,-20.36,-21.08,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,17,GPON,HG8245H,381,43,13,2.1,-19.58,-19.96,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,18,GPON,HG8010H,2999,50,14,2.18,-19.91,-20.27,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,19,GPON,HG8010Hv6,3676,51,8,2.06,-20.91,-21.31,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,2,GPON,HG8010H,357,51,17,2.33,-18.29,-18.8,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,20,GPON,HG8245H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,22,GPON,HG8145X6-10,2407,40,9,2.25,-19.79,-20.92,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,23,GPON,HG8010Hv6,535,50,7,2.18,-28.86,-24.21,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,24,GPON,HG8010Hv6,2863,51,8,2.13,-19.58,-20.41,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,28,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,3,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,30,GPON,HG8010H,3178,53,23,2.32,-21.3,-21.08,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,31,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,32,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,33,GPON,HG8240,2440,39,10,2.29,-21.61,-21.49,--,--
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,37,GPON,HG8145V5,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,4,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,41,GPON,HG8145V5,2307,55,14,2.21,-20.81,-20.18,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,44,GPON,HG8010Hv6,2907,50,6,2.26,-17.1,-18.27,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,46,GPON,HG8010Hv6,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,47,GPON,HG8010Hv6,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,49,GPON,HG8010Hv6,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,5,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,50,GPON,HG8010Hv6,2945,53,13,1.86,-24.56,-17.48,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,51,GPON,HG8145V5,2830,54,16,1.99,-16.57,-18.07,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,8,GPON,HG8010Hv6,2807,52,9,2.1,-15.4,-17.86,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,2,9,GPON,HG8010Hv6-10,398,48,9,2.3,-18.41,-20,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,0,GPON,HG8010H,6525,52,18,2.28,-25.53,-26.2,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,1,GPON,HG8010H,1853,49,18,2.29,-20.13,-19.47,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,15,GPON,HG8145X6-10,4065,35,8,2.28,-23.37,-24.56,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,16,GPON,HG8010H,3383,58,10,2,-24.09,-24.32,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,2,GPON,HG8010Hv6-10,2061,50,9,2.3,-20.6,-20.71,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,20,GPON,HG8010H,3101,60,11,2.03,-24.43,-24.95,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,23,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,25,GPON,HG8010H,3002,51,18,2.32,-24.68,-24.82,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,27,GPON,HG8010H,7991,49,17,2.17,-23.87,-24.56,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,28,GPON,HG8010H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,3,GPON,HG8010Hv6,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,30,GPON,HG8145V5,6561,51,15,2.19,-25.37,-25.23,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,32,GPON,HG8010Hv6,8395,50,7,2.31,-27.96,-26.78,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,33,GPON,HG8010Hv6,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,34,GPON,HG8010Hv6,2473,55,11,2.06,-22.44,-22.84,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,35,GPON,HG8010Hv6,6510,53,8,2.29,-24.95,-25.53,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,4,GPON,HG8140H5,1922,37,9,2.34,-23.01,-22.76,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,5,GPON,HG8245H,--,--,--,--,--,--,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,7,GPON,HG8145X6-10,4438,40,9,2.17,-21.67,-22.08,GPON,CLASS B+
Clock View/South/Phatthalung,พัทลุง_MA560T(10.160.15.130),MA5600T,10.160.15.130,0,3,3,8,GPON,HG8140H5,1826,36,6,2.23,-20.6,-22.08,GPON,CLASS B+
